theta0,theta1,theta2,phi0,phi1,phi2,centroid_x,centroid_y,centroid_z,normal_x,normal_y,normal_z
-0.051979459788405125,-0.4153607124880795,-0.26255196620026755,1.08128773900578,0.975005773234984,1.12393933345835,-0.022594617238130905,0.010614179645496158,0.6323523142335397,0.21807871561932096,0.3433888640516431,0.913523815693466
0.12345850232011135,0.10087838873966659,0.25844978307539723,1.12769162593424,1.12680125790354,1.08719967708002,0.0021035898199976235,-0.0023250499304069416,1.057076878362002,0.13716029233399246,-0.052839453500310656,0.9891385374964634
0.023972055089184763,0.24487759738520898,0.04804075004576591,1.1308020782987,1.07947775593959,1.13601836820659,-0.006322161821066707,-0.0017862178089064578,1.0026196165669914,-0.16916325011422875,-0.12799118372169088,0.97724206402524
-0.26988111103215773,-0.35166023097420485,0.13644442227586284,1.12419130494064,1.02327478709782,1.00857168013845,0.018590912802977384,-0.03195552531292881,0.7089183238733797,0.4727323118827423,-0.1275076363458139,0.8719323161665138
-0.18315744767733733,0.3886780797511492,0.008807365346615192,1.01668052161648,0.949943819650452,1.18114047534072,-0.03675074495213345,0.021993223459938187,0.9314754223900943,-0.2585011537710383,-0.4559528569572794,0.8516361580695929
-0.03967742244626826,-0.06508834943006891,-0.03597413655239323,1.13362274165075,1.13159027127669,1.13364445610011,-0.00011247292308547152,-0.00010506088802749354,0.8587756035128479,0.0299475959730561,0.01300651215478977,0.9994668439408092
0.31269145959258826,0.10132758707241563,-0.026807541394448187,1.04659761415558,1.144060009978,1.10480526547175,0.01159791331041915,0.007722533977630859,1.017131360069518,-0.14490334189132062,0.2705716502668086,0.9517321070451615
-0.16887994953525443,-0.3447697240628065,0.02362620606814958,1.1452719690477,1.0002561718171,1.08851197210759,-0.005113862424083182,-0.0246034956605042,0.7186450739617251,0.40593234392704836,0.041740677965589335,0.9129494224527804
-0.16944647551720027,-0.31223107421236673,-0.09641089370779565,1.12632337964052,1.05238718010201,1.11845467318785,-0.00424946685291309,-0.008042958813415288,0.6995970229487337,0.24173854804618938,0.05993521626277809,0.9684886391899773
-0.3475069372226559,-0.343356576307715,0.3824501066196706,1.06414113485373,1.07215942543298,0.801844902789204,0.05868080824926003,-0.032005656041182294,0.7224127248325193,0.5502492915330592,-0.326656247068772,0.7684539110566826
0.1833029494861086,-0.05798885173379553,-0.23105880788314992,1.05967208680254,1.1619281153063,1.03895176527835,0.02443872944481044,0.011395263086135032,0.8489843730020219,-0.22675022482903187,0.35591727029790793,0.906590995015762
0.4980371994702776,0.37817953214361455,0.22371256010917417,0.985627173339971,1.06112223254572,1.08885911420469,0.006162061506806908,0.000986049982709088,1.220467820059571,-0.1341829293475081,0.15736191527853854,0.9783824247663035
-0.29185160315779357,-0.14044231473032165,0.05456590156721708,1.03734549755009,1.14579688396759,1.0908724262444,0.016670663802379842,0.011623866696173399,0.761986056659186,0.170511014601937,-0.32675943967583965,0.9295989793895804
-0.21766147129486446,0.4344243976888317,-0.06418870182395331,1.01538032554284,0.884757341120678,1.18459681856579,-0.047913881958613645,0.015367157265189483,0.8968621888865419,-0.3324469789951173,-0.4557508838399235,0.82569373137753
0.006537786155005443,-0.07431509656218604,0.09556269067787282,1.13898160965442,1.12178323324626,1.12055730965314,-0.0002016295694832563,-0.004156358989914806,0.9123783773962173,0.16913119708531527,0.004099959953679476,0.9855850184032153
0.06248211797519554,0.1737741088144945,0.49247603936238404,1.10544016628391,1.13450575508396,0.949582965203091,0.016069811755126118,0.0038121154938595136,1.1071038405543114,0.2067557197883302,-0.26154066164891826,0.9427876508732259
-0.4076428311489748,-0.251106244171581,-0.1910209374068157,1.00741668218264,1.1069982332265,1.10464635309857,0.0044095007377741675,0.009493545551409946,0.5994456003429774,0.05755971829037153,-0.26056445652764065,0.9637390947890349
0.4869205269868966,0.45607271688590745,0.32774734322800836,1.00036608310877,1.01935766429009,1.06790923091414,0.0020278928369809415,-0.0004808383768437989,1.2666261443239686,-0.09409145190438829,0.07439005862731571,0.992780397598557
-0.16701349498769635,0.10540438832716514,0.0219035341240299,1.07727655660343,1.1148898798124,1.1441997788005,-0.00611747583258615,0.011894510452052809,0.8832618175816628,-0.07079056639516029,-0.29242051169373084,0.9536660526883763
0.46347495310741105,0.10080328415387774,0.3724119954453249,1.00328095549658,1.07537671273722,1.06631873442725,-0.016027794892748377,-0.003506861880837523,1.1699968419417377,0.2588882890564229,0.2083682740978942,0.9431646283331997
-0.32777752120889336,0.2843888979703666,-0.3401839127391464,1.08258802586758,0.892102117396284,1.06203245108341,-0.04555843834782817,-0.030965485531905406,0.7199619612518423,-0.5192772578997616,-0.27492317681790873,0.8091775925447104
-0.329487550579192,-0.3689344189657888,-0.21259398280244124,1.07811967339365,1.0531947854034,1.0960392018693,0.0020495649010799553,-0.003955068639532174,0.5814353542697471,0.17002090811009626,-0.04143679419099885,0.9845688817409328
0.07520304720433868,0.19681064338898135,0.37346007504776135,1.1104536146966,1.12351691833902,1.03495736106392,0.008205229362344765,0.004669159976526394,1.0976273091436333,0.12751009496215354,-0.21926867492939017,0.9672964508760756
0.08558124821814694,0.38990821404062437,0.39391289288288156,1.07724190671331,1.05030033145803,1.04762015183016,0.00022916654184390595,0.01581595295253757,1.1546162131151037,0.0023650496846974655,-0.32646543813218765,0.9452061808119685
-0.18055691253663364,-0.27322771132263834,0.3373886053434282,1.15518936107201,1.03804359247399,0.915647464355497,0.023696810965850412,-0.0414554635922055,0.8169488829684118,0.532409903527453,-0.1414304597617651,0.8345879939691583
0.45977196150303346,0.10290958766355096,0.17954575864569322,0.979418441124042,1.11399747616531,1.12686060766776,-0.006456219354327386,0.009684909284158993,1.1185883581188554,0.08145384463995627,0.2690371855567272,0.9596792505733803
0.41614604671066435,0.4020100816921802,0.002877019033835082,1.03575273431115,1.04659083653595,1.01962537049536,0.02969869327654003,-0.015903056569560665,1.1254215309388995,-0.4022019403784757,0.24086470748861485,0.8832993783775764
0.14579070152993412,-0.07646504415601973,0.21169753871192942,1.13082951538094,1.08402273627015,1.09968988651938,-0.009614769089371015,-0.010966865664400601,0.9862277419051712,0.29373035157415384,0.1105270904754849,0.9494768258547167
-0.12324138516243421,-0.25960155994688205,0.3719444001553591,1.17702342519179,1.01158748707082,0.907693854267091,0.014485497494618619,-0.04866899599259048,0.8476772847229509,0.5605342028687682,-0.08164691062880432,0.824096589847966
-0.139192935766693,0.19248105777202396,-0.3135736675721773,1.16969111927649,1.01783658098862,0.982595374316517,-0.00018426150739932665,-0.04188577433457593,0.7825449601300066,-0.5187882403821436,-0.0011411062852425618,0.8549020174953649
-0.02708808151592612,-0.05098376965179763,-0.12513111927604004,1.13250093889695,1.13417529862996,1.12051813480146,0.0016791677883774003,-0.00015306175396301303,0.8363789746361441,-0.0797028128110711,0.07276807277138313,0.9941590764133988
0.1814405929954397,0.044283544036319955,0.2344702442025136,1.12002221227171,1.11740389670371,1.09902079359517,-0.002866901670976955,-0.0042748459278839634,1.048960918935976,0.17985512092787542,0.05472571452508322,0.98216965522548
0.15772056027652137,-0.13768458181737375,-0.2562634163783152,1.05096021449773,1.15056602987776,1.05298725033191,0.018421598117418947,0.017970490301924213,0.8053836851598812,-0.1603070778888024,0.3803313113484236,0.9108511044000233
0.3596034438738719,-0.1365824337385836,-0.19811214429324087,0.931944022693168,1.14696896816891,1.08406162342034,0.013349177932536685,0.03575006374504475,0.8723644210560529,-0.08831730169823715,0.48899133196422195,0.8678061600868011
0.10838472755658668,-0.15915310932683768,0.291507061181019,1.15706800408836,1.01142788020706,1.04544173612336,-0.016939806385985134,-0.03083808638275561,0.9551504961794578,0.46343385526630976,0.11890608492394072,0.8781175347076641
-0.3973267656921817,0.07148364979405653,-0.3511981745526842,1.02254436702879,1.01136625417847,1.08555457339899,-0.03543948096603611,-0.007823831898298531,0.6420005916025427,-0.37844137483353835,-0.30400684911889553,0.8742779658111614
-0.270464323591051,-0.21126027639001688,-0.15540944825305913,1.08833811039724,1.11226304730213,1.11651217778734,0.0018378863773698868,0.0013403471464864536,0.6831597669784263,0.0567804035796146,-0.11168538251208769,0.9921201344103772
0.28078299313869026,-0.03269360842615299,-0.1936755224420711,1.01460607628742,1.16806043190334,1.04653517053858,0.026117755137076742,0.017384527338361638,0.8956373657374761,-0.21407732229890541,0.3996591913536747,0.8913155618768571
0.11578346356602709,0.21293264959061897,-0.01628135007452758,1.13427369052816,1.09784833532561,1.11422516621211,0.0022552818549130085,-0.0069129856601101896,1.0015325445757557,-0.22026770921376865,0.03502160604175928,0.9748105576920956
0.030426906456450187,-0.3557862576786067,0.0021017711350004298,1.12591929969796,0.856512943594577,1.1420694121999,-0.05101985847700282,-0.02473201148756184,0.7506395613225575,0.5043621103819977,0.3160061637783283,0.8035912929251547
-0.11816794702158973,0.4975089539737231,0.17246416445934076,0.965838360692006,0.916528056821622,1.16655303711784,-0.03142657723358422,0.04294444257975901,1.0221250178204835,-0.17972064270718077,-0.5499125227044821,0.815657224548223
-0.3087278376943656,-0.055969561143364044,0.029891520093429103,0.992000969748928,1.14812166385663,1.11494729901498,0.008990145036270825,0.02517669537322916,0.7723682387880503,0.07171994797131964,-0.414121032910844,0.9073918773957849
-0.05986279778549364,0.3236818747514355,-0.06476840779997373,1.13373536119114,1.00554375055206,1.13080515867691,-0.017281588826801864,-0.010760011107656823,0.9495725238992744,-0.3224804355761516,-0.1790940014003595,0.9294792667580184
0.2866337775669032,0.15246129062381752,0.24911130429788475,1.08665312888504,1.11482992304941,1.10177671351853,-0.002190054660670867,-9.531919549913652e-05,1.1186869731700966,0.08884741560749708,0.0850645632711311,0.9924062458566857
-0.24955093726154787,-0.1389916161306679,-0.021125120836716138,1.07857879792054,1.13327213348652,1.11675639053601,0.007021219848422078,0.005129754982233929,0.7597120383538218,0.11030006935412356,-0.2171884440701521,0.969877865745405
0.40451705463250476,0.19803228661923544,0.2607089460287366,1.03215687270376,1.10665433799801,1.10071406762769,-0.002581976662058061,0.002873975432884368,1.1640751044861852,0.05835019105172061,0.15225960966957347,0.9866165752041148
-0.3630801572450363,-0.401983792293681,-0.32606253210584146,1.06240791155396,1.04178979365566,1.07317356601372,-9.055760509920259e-05,-0.0010760969069636417,0.516281076069021,0.08634016881991108,0.0036265158051737266,0.9962591147042339
-0.20994407828311135,-0.06871115469306688,-0.32887661154551273,1.1231946836322,1.10717315232313,1.04550337580742,0.0008776289000909099,-0.01183496438477664,0.687020182628235,-0.28358399496153547,0.010500255255244482,0.9588899115337643
-0.07444563216164046,-0.4097536602542077,-0.07247401734278036,1.13187823280027,0.879739936187151,1.13102164807353,-0.037949247647524276,-0.02221665466749967,0.678487286078501,0.4602472639346168,0.26387410858526195,0.8476691045797485
0.08775659720937912,0.20544606698440115,0.39558530371079315,1.10985913444445,1.12178829409024,1.02380779351122,0.008615942806098861,0.004324702136338177,1.1092017012122906,0.13456106804499973,-0.21810271315587837,0.9666046376262808
-0.3406312077480034,-0.11393693733534693,-0.06417719178849657,1.00617691200161,1.13546833279837,1.12265249276515,0.004621898118038814,0.018136307510043654,0.7136237246999234,0.04407858204340677,-0.3514565154887576,0.9351659726088966
-0.032166097692039486,-0.345319602285344,-0.26096395255880434,1.08726267828793,1.04276228728467,1.11293004325892,-0.010573172885232296,0.012634388574487213,0.6724948777336133,0.11368389880306197,0.31298538136661747,0.9429295425447906
-0.07087874493472646,0.03457751578618673,0.008636422542746214,1.12586583373153,1.13208304977814,1.13569246232119,-0.0007822831362143123,0.0016873478669563458,0.8957177863832286,-0.02440702319501187,-0.11067218615347238,0.9935572275570086
-0.2110692802153612,-0.31405422259276783,-0.056569258984168425,1.12226352265327,1.05553655716627,1.10628527761153,0.0007321436807106915,-0.011222200458676316,0.6967760073145466,0.2762539663952253,-0.009001925865971165,0.9610425127857817
0.30088849223937153,-0.2553853190607803,-0.19373593123925414,0.945433331471103,1.0668259898079,1.13861706099731,-0.014528895185025684,0.03838595379768476,0.8152341161329361,0.09247493088881761,0.5055604490247645,0.857821088303958
-0.07736551385516921,-0.19022178052781302,0.49566834298757634,1.17394343297401,1.05035353058484,0.83683264928803,0.020277224786895642,-0.043607114173747595,0.9138869919950695,0.5396225673113108,-0.11932683404915809,0.8334078182523574
0.23759390213749265,0.3320560500909514,0.2984602641105649,1.10059733109686,1.0719552368949,1.0859208378207,-0.0005466611144164801,0.0007117882071958995,1.1699166239955565,-0.025343154699114624,-0.07460578401492882,0.9968910178657516
0.0791930830533516,0.11615854312283158,0.08529268335079443,1.13083598292102,1.126335958462,1.13052421143082,-0.00019672899277756173,-4.0574111424995785e-05,0.997481413613922,-0.028915293608943786,-0.02356026986000682,0.9993041676484854
-0.09068968036835412,0.1906456462805286,-0.12006991796918298,1.1357641089497,1.06697645032012,1.11971338482659,-0.01036797238063906,-0.00978946730804168,0.8872408860959732,-0.28504379051462825,-0.12288872423582567,0.9506042283436067
0.31859085422372657,0.17288167977261226,0.2522206725553774,1.07399430524894,1.11210063701764,1.10163035887806,-0.002127242433989022,0.0007022313434993747,1.1341643833241264,0.0728481208452544,0.10076295399728664,0.9922398794601313
0.005800222921136466,-0.19457190111265044,0.17547497885951346,1.15669664240788,1.04863589404919,1.08211167535707,-0.007440814172169426,-0.02154915071009411,0.8840677533140345,0.38412982713175614,0.06445200915869419,0.9210267175403408
0.30629117109532245,0.12766106430376434,0.3500596984847405,1.08573991942353,1.10430630326261,1.06241139125311,-0.004473654159735292,-0.004717073517569818,1.1410419502587161,0.19601868900183697,0.07816953837485467,0.9774795122314653
0.308887187766379,-0.13900590697457094,-0.23162460713815747,0.960480937705989,1.15533440929479,1.05975469474235,0.01974941359124253,0.03254152789083875,0.847504589820944,-0.1336948174987602,0.47797914918018697,0.868136872113469
0.22586262516706246,-0.13624163712616966,-0.20194095474907214,1.02366909171404,1.14212302411103,1.08835390720925,0.010746037255540353,0.023275536365936933,0.8456534614146921,-0.08840426461627193,0.4023835643875871,0.9111927090952806
0.3482913659672773,0.3209812901409439,0.2458407393727039,1.06597279696948,1.07811039316782,1.09758404574378,0.0010855951703550766,-6.348081343565681e-05,1.1821987860566947,-0.06308272757643757,0.059501688447053766,0.9962329639966079
0.321855147108452,0.3823729845343158,-0.016764138177214005,1.08582346263037,1.04317980997497,1.03829823199244,0.02202284309394516,-0.018189122257717443,1.094308474828635,-0.3923545221297637,0.18482041188450613,0.9010545734389046
0.01274207067460309,0.25286951735407504,0.28354571984598076,1.09225340728962,1.10256581618328,1.08602173368061,0.0018971715315996285,0.012537542003888754,1.0691672081272865,0.021990033452306917,-0.29229855924241727,0.956074260030869
0.22768991827076224,-0.2779023162998653,-0.0686522195973105,1.02199808591965,0.977204753832992,1.17770782615006,-0.04049745551574069,0.015007191344731755,0.8295366378877261,0.30053407257046383,0.43187488452513917,0.8503901194984622
-0.16603908984215598,-0.20965619263754443,0.1146707827590775,1.1286374375223,1.09850116505619,1.07424714192841,0.010621198490740799,-0.012430495673600253,0.8048690073339522,0.31124852158140576,-0.11486307522706674,0.9433614534009593
-0.02028920837263215,-0.14549111297477813,-0.22728463456443404,1.11750005710074,1.13024424743077,1.09203972771074,0.005509092515745273,0.004103238612906772,0.766831407292675,-0.09730241414080744,0.19379782375045088,0.9762042018512112
-0.11948768551308919,0.4147701005137642,-0.061306736385017935,1.10369667031214,0.92767894275159,1.15081530254261,-0.03147641744108842,-0.005738281843706579,0.942904183202797,-0.35138137307680223,-0.29311440794694826,0.8891653808536244
0.31726457410472375,-0.2294286841585086,-0.09802976583195211,0.96536844465955,1.03901164663795,1.16893626821632,-0.027291066926079816,0.028535652863692862,0.8637239921783372,0.18797996090584107,0.468525789807342,0.8632190443816938
-0.2162898450424926,-0.3967847994162561,-0.13553736771119662,1.12000605091251,0.997389190151537,1.10917226409666,-0.0082486153967114,-0.012713751532585582,0.633101926549524,0.30660499344616177,0.09074864262798617,0.9475009561235583
0.042674599914858,-0.3565733417277601,-0.3063042619038743,1.04748263165834,1.04355609935726,1.0985380769339,-0.009207502593645112,0.024847271540976473,0.6709898747502105,0.07387253231620215,0.41195041425169215,0.9082068625412665
-0.21018382825413062,-0.24036342335300387,0.13833332271455756,1.11862894401572,1.09262856968069,1.04830434997176,0.01676730172921152,-0.015179283948111225,0.7817057654736681,0.35468691628608445,-0.1573450382260081,0.9216505467698286
-0.37827929328208076,0.14234995719743848,-0.3865697417435018,1.05957131755916,0.964331352681542,1.04642300282759,-0.038386103490347066,-0.024939188022510345,0.6516619726527959,-0.47491332378540896,-0.2577951563985797,0.8414267598719017
0.19808593303280952,0.17238740499505956,-0.058110612041258336,1.10926875559801,1.12120637829656,1.09031556615507,0.011761574221756202,-0.004794847528407642,0.997673829026482,-0.24346533706117648,0.16366583849984487,0.9560011103329484
0.43846277890446983,0.45828835718470384,-0.023191586597479108,1.03046608200521,1.01370850298117,0.955755203033174,0.04364639281184224,-0.027100284447861684,1.1222864580566247,-0.49765194772730864,0.276782662704376,0.8220303501389057
-0.08794764994504989,-0.20567948372247924,0.3023286094705141,1.16305518401146,1.05878461306825,0.984398047053726,0.01130334780803118,-0.03192020507408303,0.8761320058826995,0.46315485034538684,-0.0795833001160272,0.8826970504902487
-0.11768021488053426,-0.30762647497021667,0.42586914831888467,1.21035653426991,0.898272301602808,0.841794946402557,0.0002274281835782007,-0.07688059672624403,0.8189132831087732,0.6794980386430969,-0.0010050433605329509,0.7336766354246451
-0.3259748937660709,-0.41020235460354704,0.10143256771548592,1.11114060154635,0.98921323760787,0.997282272621008,0.020513178431744716,-0.03697962632404735,0.6513433763110233,0.5044590813322395,-0.13054568179272466,0.8535097305987235
-0.08702372586645568,0.20368174103039438,0.2583684301297604,1.05193425985231,1.11985548039013,1.08799692203201,0.0045978863134266135,0.023001112101467342,1.008328707410185,0.03888842415471082,-0.39293062223746184,0.9187454579886881
0.3420249582339957,0.1624205324424809,0.424827508727851,1.07519587085784,1.09675560734767,1.02610236216343,-0.004058109678679293,-0.006219225527937929,1.1779888924840858,0.21601115289519213,0.06424153771554345,0.9742752212064271
0.0672450089115526,0.014564404625522887,0.25386593071249763,1.13773881012312,1.12636109583577,1.07662222214409,0.003582885186857269,-0.006219930499646494,1.0079357869331054,0.21409106510230488,-0.05725212905722305,0.9751344571707923
0.08233905158519927,0.48450461972191394,0.25546406527334786,1.09225542620471,0.970943066798627,1.11515564331678,-0.012079117605495293,0.009530340862867304,1.1372586817663835,-0.14051478541650494,-0.2898498308320501,0.9467009404484531
0.3603309694240282,0.46347001351769346,0.15451073451511965,1.07001466896972,1.00383290251426,1.09015092678945,0.00544407313152262,-0.008372512730312032,1.1869917893121107,-0.24999708027118422,0.07413129825672567,0.9654045838272446
0.08145432482506565,-0.20252954496599784,0.2109601481458655,1.15380677693966,0.997785163881006,1.07992313518465,-0.020928697103260285,-0.027927267184068127,0.9087071618295468,0.452196008115113,0.15063553032720461,0.8791061979350382
-0.0636757457447018,0.3144976997711073,0.48434343765678967,0.952696953175344,1.10729680510938,0.968009865984385,0.015556090971506823,0.05082788689753034,1.0815224401547987,0.08555421869056172,-0.5718778799566295,0.8158652867235855
-0.016511866266875175,0.45743669956725375,0.24571803487747468,1.04903503596286,0.979274379270154,1.12616913227979,-0.015798695871893493,0.023607707808344387,1.08939942202143,-0.1257188296627585,-0.4139044651032476,0.9015973988626081
0.09503026431089834,-0.017987621585100477,0.023117320863199398,1.12471730816433,1.13121497562432,1.13597921332756,-0.0012763872062088548,0.0012438235434086842,0.9380128583670695,0.043119107932729724,0.1022258223248699,0.9938262543227009
0.41692856815142576,-0.06443406960621934,-0.14566386836948098,0.918882505292989,1.1583373845698,1.08745459943904,0.015981730813866262,0.0315255392366239,0.9306413668017027,-0.1114508672235113,0.46633181593338574,0.8775610187578969
0.45689037465529636,-0.35529626237165557,-0.2645313367412795,0.755876958304788,0.978072369291211,1.15545433279965,-0.03679102803194952,0.06421900862263004,0.754054014606886,0.17196748736392473,0.6461114709810372,0.7436176103054974
0.02123962284127978,-0.061225658941093,-0.3849833840922007,1.10961709788157,1.15383348694383,0.846366840145517,0.05380942168474504,-0.01717780987308141,0.7144120070391516,-0.47980185568020306,0.3504880622409941,0.8043309626717019
0.38071659273125935,0.29809099733867517,-0.11884304366331377,1.03456853808112,1.10242423958364,0.900123299025507,0.059792318149035927,-0.0238670130267515,1.0273560680165308,-0.5211602388675947,0.3531162887723375,0.776981912290835
-0.05414912888567436,0.4591326854323522,-0.0799306697306571,1.1413993256868,0.903202694357051,1.12148094439153,-0.024358123885380945,-0.019496269137097455,0.9681592912340422,-0.4075854051554205,-0.19583433309658235,0.8919209894855645
0.06396839125296927,0.40873176500457153,-0.16867229468935374,1.1807899272015,0.951238373566622,0.994509606610443,0.009359344804361699,-0.045454251130780866,0.9570102387883647,-0.5409628943582946,0.05511586970827865,0.8392385762307383
0.46156841740468524,0.1437685729905721,-0.027833579145007392,0.954692059781544,1.1507462772448,1.07797211591648,0.02171972465754964,0.012702099910394948,1.0570004446352856,-0.20317213776478166,0.35418418200363405,0.9128387851392518
0.4398648379051122,0.311153228803031,0.2495764701507227,1.01812535088484,1.08383606058174,1.09499432549642,0.0020628252865128407,0.002091982184288336,1.200925947816541,-0.05399682592206531,0.13166465316998113,0.989822591122253
-0.14921449543734877,0.12202115926758828,-0.3183731150853337,1.15823965179216,1.05456907948611,0.999449984634437,0.0012539408021114233,-0.03283270746983121,0.7623317784224911,-0.4632543560252229,0.008843039652562435,0.8861812468526736
-0.18649362349500054,-0.2534269291341885,0.3595153770534152,1.14463265290285,1.06116638198028,0.902583254197967,0.028792068178505287,-0.03658047038887202,0.8280322522012713,0.5145484994232182,-0.1782079490909348,0.8387382002878593
